type,amount,newbalanceOrig,newbalanceDest,isFraud
1,78529.01,0.0,2054877.63,0
1,76743.42,95543.67,171539.78,0
0,31999.36,31999.36,665602.76,0
0,294022.15,2985005.87,7253130.34,0
0,89850.53,90030.53,3719418.12,0
0,177192.65,4208167.63,1617543.05,0
0,247270.9,6599453.42,1657546.22,0
1,184096.75,0.0,454491.36,0
1,390201.37,0.0,9537244.1,0
1,311660.13,0.0,531930.73,0
1,80042.38,0.0,989144.54,0
1,158262.6,0.0,158262.6,0
1,54607.77,0.0,54607.77,0
0,182926.41,6119623.77,75725.7,0
3,311110.52,0.0,966311.15,0
1,92171.56,0.0,4333755.7,0
1,276009.81,104586.19,410933.61,0
0,3409.9,13670.9,1655211.92,0
3,468761.15,0.0,1037091.35,0
1,232628.12,0.0,5841406.26,0
1,620950.04,0.0,5212938.81,0
1,492058.52,0.0,977519.44,0
0,201514.71,2151731.75,1349906.24,0
0,177879.29,5507688.0,7173701.97,0
1,102677.95,0.0,2083827.77,0
0,200327.42,10991405.09,200441.28,0
1,53961.28,0.0,475436.03,0
1,6519.86,77796.14,6519.86,0
1,142421.76,0.0,849117.91,0
0,71803.38,14481329.73,865199.5,0
3,673245.9,0.0,5956554.31,0
1,82831.69,0.0,1135870.7,0
0,190108.1,7182938.74,355064.25,0
0,24923.25,3491176.46,112549.97,0
1,38126.96,0.0,38126.96,0
1,136369.77,0.0,4761473.42,0
1,241129.71,0.0,267500.44,0
1,128030.89,0.0,3877470.99,0
1,237879.07,0.0,700817.41,0
3,57221.84,0.0,2429929.28,0
1,359110.68,0.0,414154.74,0
0,101542.06,4151358.47,2666782.34,0
3,401921.5,0.0,660275.51,0
0,208474.89,6106882.79,999679.9,0
1,65406.81,0.0,131335.06,0
1,260885.55,0.0,416575.01,0
1,82101.5,0.0,7200709.61,0
1,293354.6,0.0,293354.6,0
1,286436.26,237426.7,2433539.06,0
1,95365.57,23983.43,95365.57,0
3,769100.42,0.0,2058418.78,0
1,32110.34,0.0,77728.26,0
3,273572.89,0.0,2408086.03,0
1,126809.1,0.0,602363.76,0
0,107323.38,219775.38,569307.9,0
3,128571.14,0.0,7221313.1,0
1,63100.53,0.0,404204.08,0
1,71151.87,18226.95,735602.95,0
1,222326.4,0.0,460091.54,0
1,255775.16,0.0,333125.09,0
1,174244.32,0.0,875192.04,0
0,261732.98,6404151.43,397861.79,0
0,123222.63,2168434.55,174740.56,0
1,197656.21,0.0,5792978.02,0
1,18473.71,214213.29,29486.71,0
1,120316.3,132374.7,152550.96,0
0,78001.48,8818526.52,93295.36,0
1,359115.99,0.0,2607520.18,0
1,66151.2,0.0,66151.2,0
0,503885.51,521976.51,1436193.91,0
1,142574.69,0.0,271200.33,0
0,92613.47,5114911.72,1763447.1,0
1,102089.21,0.0,832876.1,0
1,307312.47,0.0,5005863.7,0
1,284224.75,0.0,61247943.14,0
1,98776.22,85454.02,454145.0,0
1,43891.57,0.0,43891.57,0
1,133949.2,0.0,1005580.35,0
1,228283.14,0.0,2134351.86,0
0,56153.05,106806.05,280940.57,0
1,157319.18,0.0,396529.76,0
0,155116.13,3601338.93,690512.55,0
1,143617.94,0.0,975004.64,0
1,121567.53,0.0,1541544.07,0
0,110969.98,878059.21,39672.36,0
1,70409.03,0.0,70409.03,0
1,47739.79,0.0,810905.57,0
1,72316.98,0.0,582617.92,0
1,54425.17,0.0,1697843.64,0
1,272966.25,0.0,984237.16,0
1,315386.66,0.0,1655236.35,0
0,138380.32,1620551.05,393662.54,0
0,118568.24,2001524.99,789028.51,0
1,168229.84,0.0,168229.84,0
1,14275.89,0.0,87565.94,0
1,518231.17,0.0,4027122.83,0
1,210332.36,0.0,2166056.05,0
3,1048456.37,0.0,2988943.88,0
1,19176.05,0.0,265777.17,0
3,502484.42,0.0,1303945.74,0
1,122257.84,0.0,627098.19,0
1,224846.72,0.0,1316220.59,0
1,496497.89,0.0,496497.89,0
1,131702.9,0.0,1910734.08,0
1,128598.34,95578.94,1606172.51,0
1,479084.49,0.0,479084.49,0
1,107043.94,425612.06,107043.94,0
1,204249.52,0.0,14945403.22,0
1,370967.74,0.0,7227947.96,0
1,316564.02,0.0,2389040.98,0
1,323698.0,0.0,3362826.84,0
1,114345.02,0.0,283069.22,0
3,28497.26,0.0,61636.36,0
1,150236.9,12448.17,331347.34,0
0,313028.02,313028.02,1104112.08,0
0,73829.28,103682.28,425274.73,0
1,169568.85,0.0,364705.82,0
1,141285.49,0.0,6443830.08,0
0,14630.21,268586.83,382991.7,0
1,364301.91,0.0,364301.91,0
1,30352.66,0.0,378586.08,0
3,146428.89,0.0,292224.55,0
1,339125.6,0.0,585030.64,0
1,59332.01,0.0,414713.95,0
3,1379809.76,0.0,1379809.76,0
3,477041.0,0.0,1228256.12,0
1,225135.25,0.0,290087.87,0
1,38782.38,0.0,187937.38,0
3,133222.11,0.0,2188818.74,0
3,1610339.99,0.0,1656254.36,0
0,143272.29,15467615.48,360822.77,0
1,155561.27,0.0,157702.22,0
1,104725.43,0.0,208577.44,0
0,155004.59,165394.59,1127724.99,0
1,234279.45,0.0,2261386.37,0
1,152024.5,0.0,325462.05,0
0,142537.1,4834068.88,524892.29,0
1,238595.54,0.0,6647601.88,0
1,184340.26,0.0,1269814.81,0
3,1290104.13,0.0,3264606.58,0
1,79254.31,0.0,522205.68,0
0,3342.65,205698.65,98642.6,0
1,33948.33,213030.67,303506.27,0
0,63109.81,17736972.75,384586.64,0
1,231015.7,0.0,3368790.97,0
0,180691.86,853111.21,1621106.7,0
0,125474.19,9731769.84,99812.63,0
3,391183.61,0.0,835373.87,0
0,92851.42,838793.05,46385.07,0
1,156250.25,0.0,801402.14,0
1,57190.78,0.0,68399.78,0
0,125563.59,7145347.65,1083356.32,0
3,363313.65,0.0,1845640.62,0
2,912.78,0.0,40711.78,0
1,169549.08,0.0,8359192.29,0
0,499677.43,2588123.44,4860179.05,0
3,5053.13,44187.87,5053.13,0
1,349237.91,0.0,4328639.7,0
1,22351.48,0.0,863300.24,0
1,145024.64,0.0,2486318.7,0
1,297723.1,0.0,5211082.21,0
1,14133.19,11578.81,14133.19,0
1,103873.43,0.0,1579984.28,0
0,79965.68,1783328.22,98436.02,0
0,22355.18,1411467.24,131533.82,0
0,229447.41,1545494.87,4332112.42,0
1,186955.91,0.0,2192214.91,0
3,388058.55,0.0,578314.94,0
0,232753.01,2665471.58,128339.56,0
3,312267.02,0.0,1355147.85,0
0,66027.73,619212.37,2148545.98,0
3,164776.94,0.0,6586576.6,0
0,43894.32,11891820.83,810012.38,0
1,353777.92,0.0,362947.2,0
1,53109.84,0.0,132561.03,0
1,253042.08,0.0,253042.08,0
0,185619.71,192904.71,4008226.14,0
0,117504.02,443010.79,505394.33,0
3,1907337.19,0.0,4544054.03,0
1,8251.89,24098.25,958693.47,0
0,482245.39,6306877.2,92452.34,0
3,1966683.41,0.0,6468755.65,0
1,39114.75,0.0,473451.2,0
1,242674.12,0.0,242674.12,0
0,78636.06,87666.06,722083.42,0
0,95738.2,8927145.75,218905.75,0
0,159414.94,6345971.24,819355.41,0
1,100542.51,198611.24,268127.4,0
1,38581.18,26913.82,38581.18,0
1,338822.13,0.0,1300292.96,0
0,58583.46,1779547.43,927301.96,0
1,35217.05,0.0,35217.05,0
1,36219.37,0.0,865681.91,0
0,89196.71,4846197.9,746663.61,0
1,106553.4,0.0,394441.88,0
0,191665.35,21362983.56,1040570.67,0
1,209104.69,0.0,1233377.76,0
0,37512.96,1671082.9,20394.61,0
1,408865.99,0.0,8463768.62,0
3,477693.24,0.0,660059.8,0
1,195490.26,0.0,1477703.05,0
1,32270.74,0.0,1275653.09,0
1,39554.85,0.0,1509216.25,0
1,40328.56,67475.44,408134.89,0
1,470814.91,0.0,647420.71,0
1,272984.63,0.0,1733721.44,0
3,440770.1,0.0,440770.1,0
1,170418.36,0.0,170418.36,0
1,411242.5,0.0,479239.66,0
1,252123.65,0.0,5108280.15,0
1,247492.45,0.0,247492.45,0
1,65515.7,0.0,2748672.77,0
0,138001.22,5487757.06,1174477.44,0
1,59330.32,0.0,1160408.43,0
1,272891.56,0.0,2367542.66,0
1,26922.73,0.0,4900944.1,0
0,117750.6,150414.6,1160106.12,0
1,164694.47,0.0,2536540.11,0
1,630871.78,0.0,2852571.63,0
0,181620.01,1537458.99,83114.86,0
1,90743.87,0.0,90743.87,0
1,121058.39,0.0,121058.39,0
1,327726.19,0.0,1840247.43,0
1,362234.19,0.0,1271629.23,0
1,120276.99,0.0,212908.22,0
1,92334.71,0.0,250942.14,0
0,110844.21,1749669.43,199033.68,0
1,77286.36,0.0,1676226.86,0
3,958260.41,0.0,3523711.66,0
1,154080.22,0.0,154080.22,0
1,277168.45,0.0,1653753.12,0
0,69458.91,493429.47,958859.95,0
1,180020.24,0.0,2901310.39,0
0,68043.4,848946.22,213819.85,0
1,365161.72,0.0,9274813.61,0
0,333442.94,2745945.8,1580653.44,0
3,581979.72,0.0,3319814.52,0
1,38552.72,0.0,325667.11,0
0,269229.01,4513289.68,651895.99,0
0,33380.71,6540037.14,13001.53,0
0,42128.21,668285.66,39835.8,0
1,145108.89,0.0,851481.28,0
1,66898.87,0.0,599134.23,0
1,172985.7,0.0,535502.76,0
1,581631.84,0.0,1209655.75,0
3,321796.64,0.0,16415970.89,0
1,180001.33,0.0,1007701.54,0
1,302320.96,0.0,302320.96,0
1,75721.3,0.0,289124.38,0
1,430701.05,0.0,3885919.12,0
0,257201.71,279589.71,46070.85,0
1,218170.0,0.0,3853369.04,0
1,161182.43,0.0,329956.6,0
1,188110.29,0.0,543512.62,0
1,25935.13,0.0,264958.6,0
1,157221.87,0.0,2726630.61,0
0,85617.1,519462.1,175011.04,0
1,67365.05,0.0,134265.07,0
2,3273.66,0.0,1795006.0,0
1,78807.61,0.0,375355.24,0
1,102588.14,0.0,749683.28,0
3,42212.22,297565.88,1761176.52,0
0,111399.77,3271978.15,1104263.49,0
1,159727.21,0.0,159727.21,0
1,100273.18,0.0,704566.53,0
0,353726.16,689990.14,1211290.19,0
0,331342.69,341867.69,54952.28,0
1,122739.37,0.0,810682.08,0
0,197500.98,6893390.78,27882.42,0
3,264006.53,0.0,2409836.58,0
3,608518.63,0.0,1997169.27,0
1,158034.93,0.0,484110.4,0
0,136041.21,1516667.86,2265553.51,0
1,161836.88,0.0,6031390.51,0
3,283459.03,0.0,9108325.57,0
1,254019.41,0.0,2958427.28,0
1,197795.74,0.0,256176.95,0
3,1225208.45,0.0,2986879.28,0
0,31174.36,725219.99,206862.33,0
1,450056.6,0.0,554119.94,0
3,868106.47,0.0,1167597.39,0
3,367993.19,0.0,2976477.65,0
1,14007.62,0.0,202086.96,0
1,283529.68,0.0,321826.25,0
1,101097.57,0.0,3562776.37,0
0,244578.21,244578.21,12555270.93,0
1,326460.15,0.0,326460.15,0
1,30315.32,0.0,206101.71,0
0,108010.99,325188.99,14626.5,0
0,49687.19,3553951.09,504461.93,0
1,98462.61,110147.46,776304.64,0
1,431079.36,0.0,3806173.57,0
0,118060.1,5432143.75,245179.15,0
0,172591.62,195965.62,629959.82,0
1,4700.48,20043.52,490454.17,0
1,183458.43,0.0,5313167.14,0
1,54752.08,0.0,418548.01,0
1,300335.97,0.0,300335.97,0
1,117722.02,0.0,8867826.93,0
1,268085.8,0.0,2474556.47,0
1,382214.55,0.0,382214.55,0
1,194480.36,0.0,1042079.87,0
1,122147.39,0.0,122147.39,0
0,347221.72,2581762.9,905726.15,0
3,403755.88,0.0,2107613.36,0
0,536158.8,4989455.17,2528108.95,0
1,171053.24,0.0,171053.24,0
3,853418.86,0.0,2724763.15,0
3,32330.18,26196.82,84633.29,0
1,157790.4,0.0,3521495.44,0
1,270967.57,0.0,387668.06,0
1,244548.12,0.0,6246133.21,0
3,1816772.42,0.0,1816772.42,0
1,46045.03,0.0,168956.09,0
1,95049.09,0.0,95049.09,0
0,170621.06,2044892.07,876694.14,0
2,116.3,4918.7,3440803.5,0
1,92694.81,238555.42,276262.87,0
3,255308.69,51916.31,255308.69,0
0,179524.62,5121143.43,556437.22,0
1,137103.8,0.0,30079763.43,0
1,156442.91,0.0,2018942.45,0
1,130899.87,0.0,1152167.82,0
1,156555.99,0.0,468139.41,0
1,456285.35,0.0,3691676.67,0
1,593938.13,0.0,5260640.13,0
1,62549.74,0.0,380310.95,0
1,205219.67,0.0,2350407.78,0
3,536895.6,0.0,1958773.73,0
1,140600.23,0.0,1726826.91,0
3,249243.36,0.0,249243.36,0
0,129151.88,6195653.56,449973.17,0
3,7399.78,0.0,4077121.04,0
0,258402.03,4301667.67,449774.44,0
0,47904.94,4224006.45,217532.69,0
1,15758.58,0.0,4728023.7,0
1,120374.64,39538.36,210882.74,0
1,168608.35,0.0,1012450.1,0
1,12009.29,0.0,1449245.52,0
2,12007.34,9580.66,2815668.17,0
3,198299.47,0.0,1048961.87,0
1,142981.61,0.0,1018354.26,0
0,3033.61,9333175.57,135746.9,0
1,37936.8,0.0,826362.32,0
1,89794.63,0.0,360285.14,0
0,313678.13,5172275.12,82482.18,0
1,396447.63,0.0,621702.83,0
1,203971.53,0.0,203971.53,0
1,223060.53,0.0,514717.06,0
1,97631.2,0.0,2363991.62,0
1,241911.12,0.0,241911.12,0
1,372934.79,0.0,6887063.2,0
1,397633.91,0.0,579862.12,0
0,177600.17,187764.17,2359138.71,0
1,69706.89,0.0,553246.52,0
1,113220.95,0.0,526622.92,0
1,51737.23,264405.77,47337.08,0
0,596212.08,616605.08,412474.11,0
1,76878.7,0.0,19120154.34,0
1,1824.37,3676.63,1824.37,0
1,129441.2,0.0,224681.51,0
1,125721.66,0.0,509841.61,0
0,75932.3,87209.3,392128.45,0
0,58469.63,5197812.23,1444993.02,0
1,312717.44,0.0,2723466.91,0
1,149105.64,0.0,432432.07,0
1,121455.83,0.0,1856809.9,0
0,210285.5,232239.34,96442.74,0
3,753450.39,0.0,1976773.13,0
1,66247.28,0.0,66247.28,0
1,89190.9,0.0,89190.9,0
3,728418.97,0.0,17017039.97,0
1,627568.15,0.0,2258248.56,0
1,281843.12,0.0,3999874.0,0
1,461026.59,0.0,461026.59,0
0,120759.83,1863040.04,1025139.58,0
1,321794.68,0.0,1458303.99,0
0,304229.22,3290959.23,9470368.98,0
1,512830.22,0.0,2444805.87,0
0,79197.71,233735.71,124129.62,0
1,1532.08,0.0,7975.57,0
1,141109.63,0.0,542728.16,0
1,116444.93,0.0,3815835.8,0
0,309426.85,536838.76,903776.28,0
0,179194.44,4805225.32,64827.44,0
0,194336.22,1398963.38,1002773.01,0
1,203141.4,0.0,19783049.45,0
0,65768.79,67471.79,532860.44,0
0,120729.15,28547286.45,56842.31,0
1,129519.93,0.0,8388101.62,0
1,52950.84,0.0,198558.31,0
1,452149.93,0.0,1038866.38,0
0,118682.36,1652333.81,851787.44,0
1,549044.94,0.0,957195.82,0
0,92331.07,5855697.8,2008558.2,0
1,399141.44,0.0,3470762.16,0
1,114824.19,0.0,3930745.4,0
1,120022.05,0.0,120022.05,0
0,235805.61,4602051.32,540670.19,0
1,255618.41,0.0,734303.01,0
3,496508.87,0.0,3399079.36,0
1,160306.91,0.0,160306.91,0
3,1106304.24,0.0,1748550.4,0
1,163136.98,0.0,5794518.67,0
0,30987.02,17002064.27,207944.89,0
1,288350.42,0.0,594477.54,0
1,430058.49,0.0,3199149.2,0
1,61092.94,34048.06,276544.23,0
1,154927.24,0.0,154927.24,0
1,2866.3,0.0,2866.3,0
1,192818.06,0.0,2020881.69,0
1,202169.82,0.0,249570.08,0
0,168272.26,6806347.51,698565.57,0
3,2608336.59,0.0,3012661.86,0
1,272590.97,0.0,689545.0,0
1,190526.82,0.0,498184.14,0
1,97879.55,0.0,2243679.44,0
1,469909.42,0.0,9761321.84,0
1,217520.57,0.0,217520.57,0
0,60547.49,496254.83,1506542.48,0
1,117794.76,0.0,964685.3,0
0,39294.7,1691418.79,1141843.29,0
1,5412.55,41760.55,524050.32,0
0,439903.0,14502158.08,754438.3,0
3,486379.44,0.0,753577.71,0
3,188841.8,0.0,1555020.42,0
1,48112.61,288660.79,1681970.17,0
0,146742.56,7275600.46,15104583.11,0
1,47326.49,0.0,182436.71,0
1,219258.35,0.0,393433.67,0
3,31034.84,172555.16,334440.33,0
0,271301.07,28797313.69,940170.82,0
1,151749.69,0.0,151749.69,0
0,32817.75,2660503.59,1731390.42,0
0,59157.49,73944.49,58890.74,0
1,22261.38,0.0,22261.38,0
0,101296.53,1245672.33,102577.56,0
1,324909.72,0.0,5390119.33,0
1,81078.17,0.0,309298.78,0
1,360129.28,0.0,2349333.22,0
0,316537.77,7151169.31,2155357.75,0
1,144444.82,0.0,204492.06,0
1,345686.3,0.0,2567139.23,0
0,136888.79,1520873.69,322874.31,0
1,41514.95,0.0,1972685.63,0
1,158125.14,0.0,221876.79,0
1,253282.41,0.0,1513719.21,0
1,51199.75,0.0,202603.19,0
0,111307.08,6711877.82,145579.39,0
0,111883.65,22150156.92,1801514.69,0
3,892006.71,0.0,918173.08,0
1,257477.67,0.0,816258.25,0
0,235642.79,1326307.37,666915.08,0
1,257549.63,0.0,1098609.93,0
0,296028.53,2217203.76,585598.13,0
0,75474.38,15128298.02,762679.86,0
1,116210.42,0.0,116210.42,0
1,37311.7,0.0,1071197.27,0
0,16920.91,10004862.12,2051504.06,0
1,93337.3,0.0,2928482.6,0
1,47663.27,0.0,2521206.43,0
0,107625.73,21669940.62,803547.72,0
0,219618.98,7924728.85,979779.79,0
1,165029.07,0.0,165029.07,0
0,23772.77,5053775.58,55757.72,0
0,345322.23,10145615.13,1400530.01,0
1,22026.07,0.0,70285.21,0
0,71137.28,1621718.62,125766.43,0
3,823016.05,0.0,823016.05,0
1,98050.55,0.0,2497120.1,0
1,366404.18,0.0,512179.7,0
1,157144.93,0.0,315359.14,0
0,9002.45,8684878.93,27777.28,0
0,40924.23,9099791.2,4591988.76,0
0,106472.91,7661792.11,152065.32,0
0,272285.71,2910311.55,26032062.56,0
1,27935.25,0.0,508399.29,0
1,139535.29,0.0,248820.66,0
0,95727.83,568400.06,1520519.85,0
1,34397.41,0.0,631689.82,0
1,35580.97,0.0,897336.08,0
1,380966.16,0.0,3235313.6,0
1,128638.48,0.0,1295859.5,0
1,71007.72,0.0,1106398.37,0
1,138293.37,0.0,123885.72,0
1,245285.29,0.0,1298514.4,0
0,91645.37,1828087.7,944029.76,0
1,40381.24,41733.76,3308591.64,0
1,126123.38,0.0,355457.09,0
3,364563.6,0.0,436556.88,0
0,160760.28,160760.28,496306.33,0
0,199024.33,304936.33,791395.32,0
3,623514.19,0.0,2705553.2,0
3,1730321.72,0.0,12590206.03,0
1,124223.56,41258.44,356104.02,0
0,96679.99,1288687.78,234107.87,0
0,174301.56,14460453.66,330114.7,0
1,241293.02,0.0,2040995.5,0
3,355629.34,0.0,3780939.58,0
1,266471.21,0.0,906862.43,0
1,162817.55,0.0,1867254.74,0
1,76622.17,0.0,5676947.05,0
3,457839.44,0.0,6321598.96,0
1,209410.71,0.0,393688.96,0
0,342961.58,2773765.44,855505.72,0
3,316583.59,0.0,7693572.04,0
0,282949.05,9739936.01,3938309.04,0
3,869041.38,0.0,869041.38,0
3,421468.67,0.0,895194.23,0
1,86834.88,0.0,928182.02,0
3,586950.9,0.0,638519.24,0
1,144217.41,0.0,1302283.84,0
1,291522.58,0.0,541827.89,0
1,244739.51,0.0,366749.94,0
1,36652.58,0.0,2236922.6,0
1,202370.19,0.0,234458.67,0
0,203928.67,2637131.0,392069.93,0
0,385050.34,5976263.6,1166623.45,0
0,283156.16,8727805.58,2468585.32,0
1,1513.86,0.0,2022166.02,0
3,809381.29,0.0,2716096.82,0
1,215208.24,0.0,215208.24,0
1,216901.16,0.0,843046.66,0
0,165424.57,7611243.51,662243.13,0
0,7363.16,1614092.7,8213411.74,0
1,263318.61,0.0,763081.02,0
3,547852.94,0.0,10025568.76,0
1,44106.43,0.0,669307.55,0
0,55512.75,56186.75,31515.29,0
0,189639.09,11625588.64,255670.39,0
3,111375.17,10056.83,111375.17,0
1,11106.01,0.0,275993.67,0
1,88622.59,0.0,215980.2,0
1,11263.71,31529.29,48974.64,0
0,60306.08,13007553.5,2879312.96,0
1,327143.42,0.0,2324646.18,0
3,470240.03,0.0,3466957.73,0
3,314877.53,0.0,923870.08,0
0,38929.72,8910752.38,903683.68,0
1,227794.89,0.0,2642308.22,0
1,248173.54,0.0,2994516.76,0
1,73116.53,0.0,454158.2,0
1,286170.67,0.0,1341309.94,0
1,235452.18,0.0,274407.46,0
0,208682.16,223751.16,2053544.94,0
0,107394.74,2519194.9,23930.94,0
0,127022.5,3905609.22,352365.39,0
0,160523.49,19853567.15,750083.58,0
3,1718237.33,0.0,2965725.05,0
1,139563.45,0.0,139563.45,0
1,239819.45,0.0,742102.32,0
3,195783.02,0.0,313705.92,0
0,118179.18,118471.18,726492.5,0
1,124013.84,145580.72,394618.02,0
3,376529.64,0.0,4128065.32,0
0,28959.91,2811433.97,363158.84,0
1,55892.05,0.0,1620335.12,0
1,309135.97,0.0,2272700.84,0
1,178200.0,166079.32,488215.48,0
1,260847.82,0.0,260847.82,0
1,144598.65,0.0,1540699.99,0
1,10895.05,0.0,644875.44,0
0,14181.33,23711.33,199336.77,0
1,370243.53,0.0,1353608.74,0
1,81039.63,0.0,81039.63,0
1,221242.43,0.0,5098170.41,0
0,70959.54,116474.54,303075.5,0
1,35713.57,0.0,794437.94,0
1,86589.37,0.0,1752411.84,0
1,232677.6,0.0,893502.57,0
0,75245.0,375623.0,455688.79,0
0,69365.38,2837444.1,1452991.19,0
0,127589.19,514502.8,645574.34,0
1,31563.5,0.0,31563.5,0
1,186743.23,0.0,186743.23,0
1,241329.78,0.0,695767.74,0
1,195306.78,0.0,3215299.66,0
1,107394.83,0.0,302454.81,0
1,327395.56,0.0,445009.3,0
0,264418.61,5104536.32,2090472.6,0
0,61006.42,82719.42,168667.3,0
1,838027.95,0.0,1158859.96,0
0,35165.34,4294827.15,629458.44,0
1,236465.22,0.0,3699357.38,0
3,510575.38,0.0,5293211.09,0
1,139753.07,0.0,474233.49,0
1,99944.76,0.0,99944.76,0
1,180150.79,0.0,3373186.95,0
1,53566.67,0.0,486638.77,0
1,335821.2,0.0,2239899.53,0
0,56946.12,1450910.07,8329.92,0
1,128589.69,0.0,896432.14,0
0,7482.09,14060743.0,3848326.29,0
1,294084.92,0.0,2319533.86,0
2,5153.71,0.0,171315.41,0
3,300897.43,0.0,1162497.42,0
3,2584582.03,0.0,11954075.12,0
0,163946.54,2608629.85,1675091.5,0
1,136278.19,101650.86,247511.88,0
1,157000.11,0.0,157000.11,0
1,1505428.61,0.0,3439149.67,0
1,136682.7,0.0,4614018.56,0
0,66600.71,975362.28,2067848.34,0
0,141387.34,1252833.9,3175140.3,0
0,436549.44,1159932.31,12859112.97,0
0,112755.31,193974.31,8983.16,0
0,101632.85,153404.85,1647688.35,0
1,64098.61,0.0,1059234.2,0
1,8017.37,0.0,377614.07,0
0,409287.38,7258433.56,1944245.88,0
1,105799.75,0.0,304608.52,0
3,718820.42,0.0,4251695.15,0
0,98138.4,108614.01,27.46,0
1,325830.55,0.0,542747.83,0
1,193288.73,0.0,6760781.11,0
1,163841.87,0.0,916450.51,0
0,104033.3,852608.49,372837.56,0
1,34551.16,798984.84,432062.97,0
1,108647.43,0.0,350637.68,0
0,71150.54,10288923.28,271082.11,0
3,1056592.91,0.0,2739689.34,0
1,17636.97,27177.03,119124.49,0
1,102732.62,0.0,295752.72,0
1,13191.02,0.0,270597.2,0
0,66826.39,4131240.08,9343145.56,0
0,94061.3,2827785.08,1272608.31,0
1,72432.55,0.0,283012.88,0
1,55508.77,234452.23,88802.73,0
0,153528.24,3650184.08,1801900.51,0
1,29124.43,0.0,1701995.75,0
0,1277.81,2557599.57,8183548.4,0
1,224704.97,0.0,2061658.77,0
0,74061.0,153467.0,33830.78,0
3,65886.99,0.0,3106086.52,0
1,189907.5,0.0,2782331.37,0
0,214842.36,781969.72,345515.03,0
1,134176.53,0.0,371133.8,0
1,199602.98,0.0,428640.74,0
1,38460.76,0.0,412367.87,0
1,196950.76,0.0,4315650.14,0
1,25453.7,0.0,207788.49,0
1,105189.25,0.0,480277.11,0
1,198848.97,0.0,7108086.74,0
1,357511.71,0.0,702053.59,0
1,137836.2,0.0,558186.69,0
1,546679.17,0.0,1029112.33,0
2,570.46,44941.54,8013667.25,0
1,156457.79,0.0,385241.68,0
1,34927.97,0.0,22505363.36,0
2,573.9,50330.1,499038.64,0
1,17205.31,0.0,115256.36,0
1,176139.14,0.0,735727.49,0
3,131288.39,0.0,270815.54,0
1,18111.15,0.0,2881484.46,0
1,12862.94,0.0,2264713.42,0
3,1502615.92,0.0,1502615.92,0
0,78913.44,133917.44,5964173.83,0
1,112833.05,0.0,804225.53,0
1,157989.37,0.0,531770.98,0
1,501.9,110889.1,3419656.33,0
1,341567.37,0.0,391581.98,0
1,279570.11,0.0,863334.6,0
1,99183.42,0.0,99183.42,0
1,371709.78,0.0,5399216.71,0
3,27917.56,0.0,828593.18,0
1,95793.94,0.0,1038104.37,0
3,32844.64,0.0,170105.46,0
0,184595.35,379409.18,3058485.52,0
1,230156.86,0.0,1318672.53,0
1,122488.32,0.0,1175484.25,0
0,59575.09,5085643.2,187489.13,0
1,42309.94,0.0,1731629.6,0
1,82881.21,0.0,82881.21,0
0,24069.83,4736583.73,1837484.18,0
1,79190.75,0.0,979937.84,0
1,114669.7,0.0,521920.92,0
1,107523.97,0.0,232040.29,0
1,140153.81,0.0,711271.01,0
1,302142.11,0.0,848453.31,0
1,194611.25,0.0,1023456.14,0
1,270672.68,0.0,270672.68,0
1,170695.54,0.0,19231873.43,0
1,203033.18,0.0,1794825.01,0
3,495261.75,0.0,1054426.66,0
1,6416.59,0.0,5708725.45,0
0,96957.47,4902918.6,980962.47,0
3,492652.97,0.0,5953247.58,0
0,46337.98,6701761.13,719412.95,0
0,50259.3,54632.3,11330.29,0
0,27361.56,2895268.2,316851.78,0
1,29667.91,0.0,144879.87,0
2,900.88,49929.12,587456.88,0
0,59167.78,814985.46,93134.81,0
3,725540.39,0.0,4416862.59,0
1,200236.37,0.0,1051034.58,0
0,156865.59,10026019.44,15089358.38,0
2,341.24,6837.76,426191.26,0
1,210477.26,0.0,930692.28,0
0,75208.24,1220358.6,57634.6,0
1,65165.66,0.0,659574.91,0
0,374773.53,2110906.6,1507501.77,0
1,133240.47,0.0,1805067.26,0
1,44119.18,0.0,5370487.47,0
1,257893.3,0.0,1989842.43,0
1,296646.98,0.0,601327.87,0
3,265367.22,0.0,1122968.95,0
1,95427.94,1276424.86,186413.35,0
3,504710.24,0.0,1036794.88,0
0,73303.96,9716329.45,125632.12,0
1,177042.77,0.0,416267.48,0
3,792495.1,0.0,1193469.09,0
0,108614.5,168950.86,878505.09,0
3,125374.3,0.0,396839.22,0
1,14046.51,167770.21,385001.83,0
0,87497.66,2534800.19,223709.58,0
1,417210.8,0.0,816778.74,0
